NO_MUNICIPIO,ANO,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,TP_LOCALIZACAO,TP_LOCALIZACAO_DIFERENCIADA,TP_REGULAMENTACAO,TP_OCUPACAO_PREDIO_ESCOLAR,IN_PREDIO_COMPARTILHADO,IN_AGUA_FILTRADA,IN_AGUA_POTAVEL,IN_AGUA_REDE_PUBLICA,IN_AGUA_POCO_ARTESIANO,IN_AGUA_CACIMBA,IN_AGUA_FONTE_RIO,IN_AGUA_INEXISTENTE,IN_ENERGIA_REDE_PUBLICA,IN_ENERGIA_GERADOR,IN_ENERGIA_GERADOR_FOSSIL,IN_ENERGIA_OUTROS,IN_ENERGIA_RENOVAVEL,IN_ENERGIA_INEXISTENTE,IN_ESGOTO_REDE_PUBLICA,IN_ESGOTO_FOSSA_SEPTICA,IN_ESGOTO_FOSSA_COMUM,IN_ESGOTO_FOSSA,IN_ESGOTO_INEXISTENTE,IN_LIXO_SERVICO_COLETA,IN_LIXO_QUEIMA,IN_LIXO_ENTERRA,IN_LIXO_DESTINO_FINAL_PUBLICO,IN_LIXO_DESCARTA_OUTRA_AREA,IN_LIXO_JOGA_OUTRA_AREA,IN_LIXO_OUTROS,IN_LIXO_RECICLA,IN_TRATAMENTO_LIXO_SEPARACAO,IN_TRATAMENTO_LIXO_REUTILIZA,IN_TRATAMENTO_LIXO_RECICLAGEM,IN_TRATAMENTO_LIXO_INEXISTENTE,IN_BANHEIRO_FORA_PREDIO,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO,IN_BANHEIRO_EI,IN_BANHEIRO_PNE,IN_BANHEIRO_FUNCIONARIOS,IN_BANHEIRO_CHUVEIRO,IN_BERCARIO,IN_BIBLIOTECA,IN_BIBLIOTECA_SALA_LEITURA,IN_COZINHA,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_PARQUE_INFANTIL,IN_QUADRA_ESPORTES,IN_QUADRA_ESPORTES_COBERTA,IN_QUADRA_ESPORTES_DESCOBERTA,IN_REFEITORIO,IN_SALA_MULTIUSO,IN_SALA_DIRETORIA,IN_SALA_PROFESSOR,IN_SECRETARIA,IN_SALA_ATENDIMENTO_ESPECIAL,IN_TERREIRAO,IN_ACESSIBILIDADE_CORRIMAO,IN_ACESSIBILIDADE_PISOS_TATEIS,IN_ACESSIBILIDADE_VAO_LIVRE,IN_ACESSIBILIDADE_RAMPAS,IN_ACESSIBILIDADE_SINAL_SONORO,IN_ACESSIBILIDADE_SINAL_TATIL,IN_ACESSIBILIDADE_SINAL_VISUAL,IN_ACESSIBILIDADE_INEXISTENTE,QT_FUNCIONARIOS,IN_PROF_SERVICOS_GERAIS,QT_PROF_SERVICOS_GERAIS,IN_PROF_BIBLIOTECARIO,QT_PROF_BIBLIOTECARIO,IN_PROF_PEDAGOGIA,QT_PROF_PEDAGOGIA,IN_PROF_SECRETARIO,QT_PROF_SECRETARIO,IN_PROF_MONITORES,QT_PROF_GESTAO,IN_ALIMENTACAO,IN_MATERIAL_PED_INFANTIL,IN_MATERIAL_PED_INDIGENA,IN_MATERIAL_PED_ETNICO,IN_MATERIAL_PED_CAMPO,IN_MATERIAL_ESP_QUILOMBOLA,IN_MATERIAL_ESP_INDIGENA,IN_MATERIAL_ESP_NAO_UTILIZA,IN_EDUCACAO_INDIGENA,IN_INF_CRE,IN_INF_PRE,QT_MAT_INF,QT_MAT_INF_CRE,QT_MAT_INF_PRE,QT_MAT_BAS_0_3,QT_MAT_BAS_4_5,QT_MAT_INF_INT,QT_MAT_INF_CRE_INT,QT_MAT_INF_PRE_INT,QT_DOC_INF,QT_DOC_INF_CRE,QT_DOC_INF_PRE,QT_TUR_INF,QT_TUR_INF_CRE,QT_TUR_INF_PRE,IN_PROF_GESTAO,IN_PROF_COORDENADOR,QT_PROF_COORDENADOR
Itabuna,2019,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,0,Sim,4,Sim,1,Sim,1,Sim,1,Sim,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Sim,1
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,0,Sim,4,Sim,3,Sim,1,Sim,1,Não,0,Oferece,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,41,0,41,0,36,0,0,0,2,0,2,2,0,2,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Sim,2,Não,0,Não,0,Não,0,Não,0,Oferece,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,163,51,112,47,107,0,0,0,6,2,4,8,3,5,Não,Sim,1
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Não,0,Não,0,Sim,1,Não,0,Não,0,Oferece,,,,,Não,Não,Não,Não,Não,Sim,4,0,4,0,4,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,0,Sim,6,Não,0,Sim,3,Sim,1,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Não,Não aplicável para escolas que não ocupam prédio escolar,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Não,0,Não,0,Sim,1,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,6,0,6,0,5,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,0,Sim,10,Sim,1,Sim,1,Sim,1,Não,0,Não oferece,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,117,45,72,46,73,0,0,0,5,3,2,8,4,4,Não,Sim,3
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Não,0,Não,0,Sim,1,Não,0,Não,0,Oferece,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,4,0,4,1,3,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Sim,6,Não,0,Sim,1,Não,0,Sim,0,Oferece,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,70,70,0,64,6,70,70,0,4,4,0,4,4,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Sim,5,Não,0,Sim,1,Sim,1,Não,0,Oferece,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,143,143,0,135,8,143,143,0,9,9,0,9,9,0,Não,Sim,1
Itabuna,2019,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Não,0,Não,0,Sim,1,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Não,Não aplicável para escolas que não ocupam prédio escolar,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,0,Sim,4,Não,0,Sim,2,Não,0,Sim,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Não,Não aplicável para escolas que não ocupam prédio escolar,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,0,Sim,5,Não,0,Sim,4,Sim,1,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,74,0,74,0,68,0,0,0,3,0,3,4,0,4,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,0,Não,0,Não,0,Sim,1,Não,0,Não,0,Oferece,,,,,Não,Não,Não,Não,Não,Sim,7,0,7,1,6,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,0,Sim,5,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,40,0,40,0,39,0,0,0,1,0,1,2,0,2,Não,Sim,1
Itabuna,2019,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Não,Não aplicável para escolas que não ocupam prédio escolar,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Não,0,Não,0,Sim,1,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,6,0,6,0,3,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Cedido,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Não,0,Não,0,Sim,1,Não,0,Não,0,Oferece,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Sim,1,Não,0,Sim,1,Não,0,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,12,0,12,1,11,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,0,Sim,2,Não,0,Sim,2,Sim,1,Não,0,Não oferece,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,143,65,78,62,80,0,0,0,6,3,3,8,4,4,Não,Não,0
Itabuna,2019,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não aplicável,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,0,Sim,8,Sim,1,Sim,2,Sim,1,Não,0,Oferece,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,93,11,82,34,59,0,0,0,8,3,6,8,2,6,Não,Sim,1
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Não,Não aplicável para escolas que não ocupam prédio escolar,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Sim,2,Não,0,Sim,1,Sim,1,Não,0,Oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,17,0,17,0,14,0,0,0,1,0,1,1,0,1,Não,Não,0
Itabuna,2019,Privada,Particular,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não aplicável,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Sim,1,Sim,1,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,26,7,19,9,14,0,0,0,2,1,1,3,1,2,Não,Sim,1
Itabuna,2019,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,0,Não,0,Não,0,Não,0,Não,0,Não,0,Oferece,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Rural,Escola não está em área de localização diferenciada,Não,Não aplicável para escolas que não ocupam prédio escolar,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,Não,0,Não,0,Não,0,Não,0,Não,0,Não oferece,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
Itabuna,2019,Municipal,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Alugado,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não aplicável,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,0,Sim,2,Não,0,Sim,1,Sim,1,Não,0,Oferece,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,80,0,80,0,73,0,0,0,2,0,2,4,0,4,Não,Não,0
Itabuna,2019,Estadual,Não aplicável para escolas públicas,Urbana,Escola não está em área de localização diferenciada,Sim,Próprio,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não aplicável,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,0,Sim,5,Não,0,Sim,1,Sim,1,Sim,0,Oferece,,,,,Não,Não,Não,Não,Não,Não,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Não,Não,0
